Species,Dataset,File Name,Tetracycline,Gentamicin,clusters
Escherichia coli,PATRIC_e.coli,562.57089.fna,N/A,S,1785
Escherichia coli,PATRIC_e.coli,562.57090.fna,N/A,R,531
Escherichia coli,PATRIC_e.coli,562.57091.fna,N/A,S,27
Escherichia coli,PATRIC_e.coli,562.57092.fna,N/A,S,1478
Escherichia coli,PATRIC_e.coli,562.57093.fna,N/A,S,915
Escherichia coli,PATRIC_e.coli,562.57094.fna,N/A,S,1370
Escherichia coli,PATRIC_e.coli,562.57095.fna,N/A,S,903
Escherichia coli,PATRIC_e.coli,562.57098.fna,N/A,S,171
Escherichia coli,PATRIC_e.coli,562.57099.fna,N/A,S,362
Escherichia coli,PATRIC_e.coli,562.57100.fna,N/A,S,933
Escherichia coli,PATRIC_e.coli,562.57103.fna,N/A,S,1459
Escherichia coli,PATRIC_e.coli,562.57104.fna,N/A,S,1017
Escherichia coli,PATRIC_e.coli,562.57105.fna,N/A,S,1874
Escherichia coli,PATRIC_e.coli,562.57106.fna,N/A,S,968
Escherichia coli,PATRIC_e.coli,562.57107.fna,N/A,S,128
Escherichia coli,PATRIC_e.coli,562.57108.fna,N/A,S,904
Escherichia coli,PATRIC_e.coli,562.57109.fna,N/A,R,337
Escherichia coli,PATRIC_e.coli,562.57110.fna,N/A,S,1709
Escherichia coli,PATRIC_e.coli,562.57111.fna,N/A,S,1150
Escherichia coli,PATRIC_e.coli,562.57114.fna,N/A,S,1654
Escherichia coli,PATRIC_e.coli,562.57115.fna,N/A,S,570
Escherichia coli,PATRIC_e.coli,562.57117.fna,N/A,S,1756
Escherichia coli,PATRIC_e.coli,562.57118.fna,N/A,R,345
Escherichia coli,PATRIC_e.coli,562.57119.fna,N/A,S,1753
Escherichia coli,PATRIC_e.coli,562.57120.fna,N/A,R,240
Escherichia coli,PATRIC_e.coli,562.57121.fna,N/A,S,1738
Escherichia coli,PATRIC_e.coli,562.57122.fna,N/A,S,1504
Escherichia coli,PATRIC_e.coli,562.57123.fna,N/A,S,464
Escherichia coli,PATRIC_e.coli,562.57125.fna,N/A,S,1473
Escherichia coli,PATRIC_e.coli,562.57126.fna,N/A,S,8
Escherichia coli,PATRIC_e.coli,562.57127.fna,N/A,S,1681
Escherichia coli,PATRIC_e.coli,562.57128.fna,N/A,R,1035
Escherichia coli,PATRIC_e.coli,562.57129.fna,N/A,S,93
Escherichia coli,PATRIC_e.coli,562.57130.fna,N/A,R,1307
Escherichia coli,PATRIC_e.coli,562.57131.fna,N/A,R,1279
Escherichia coli,PATRIC_e.coli,562.57132.fna,N/A,S,1576
Escherichia coli,PATRIC_e.coli,562.57133.fna,N/A,R,240
Escherichia coli,PATRIC_e.coli,562.57135.fna,N/A,S,1457
Escherichia coli,PATRIC_e.coli,562.57136.fna,N/A,S,1113
Escherichia coli,PATRIC_e.coli,562.57137.fna,N/A,S,808
Escherichia coli,PATRIC_e.coli,562.57138.fna,N/A,S,438
Escherichia coli,PATRIC_e.coli,562.57139.fna,N/A,S,1026
Escherichia coli,PATRIC_e.coli,562.57140.fna,N/A,S,497
Escherichia coli,PATRIC_e.coli,562.57141.fna,N/A,S,1611
Escherichia coli,PATRIC_e.coli,562.57143.fna,N/A,S,641
Escherichia coli,PATRIC_e.coli,562.57144.fna,N/A,S,213
Escherichia coli,PATRIC_e.coli,562.57146.fna,N/A,S,300
Escherichia coli,PATRIC_e.coli,562.57147.fna,N/A,S,1013
Escherichia coli,PATRIC_e.coli,562.57148.fna,N/A,S,1881
Escherichia coli,PATRIC_e.coli,562.57149.fna,N/A,S,235
Escherichia coli,PATRIC_e.coli,562.57150.fna,N/A,S,495
Escherichia coli,PATRIC_e.coli,562.57151.fna,N/A,S,171
Escherichia coli,PATRIC_e.coli,562.57152.fna,N/A,S,1465
Escherichia coli,PATRIC_e.coli,562.57153.fna,N/A,S,630
Escherichia coli,PATRIC_e.coli,562.57154.fna,N/A,S,1211
Escherichia coli,PATRIC_e.coli,562.57155.fna,N/A,S,299
Escherichia coli,PATRIC_e.coli,562.57156.fna,N/A,S,475
Escherichia coli,PATRIC_e.coli,562.57158.fna,N/A,S,1890
Escherichia coli,PATRIC_e.coli,562.57159.fna,N/A,R,475
Escherichia coli,PATRIC_e.coli,562.57160.fna,N/A,S,981
Escherichia coli,PATRIC_e.coli,562.57161.fna,N/A,S,577
Escherichia coli,PATRIC_e.coli,562.57162.fna,N/A,S,1086
Escherichia coli,PATRIC_e.coli,562.57163.fna,N/A,S,892
Escherichia coli,PATRIC_e.coli,562.57164.fna,N/A,S,1193
Escherichia coli,PATRIC_e.coli,562.57165.fna,N/A,S,80
Escherichia coli,PATRIC_e.coli,562.57166.fna,N/A,R,1118
Escherichia coli,PATRIC_e.coli,562.57167.fna,N/A,S,756
Escherichia coli,PATRIC_e.coli,562.57168.fna,N/A,R,989
Escherichia coli,PATRIC_e.coli,562.57169.fna,N/A,R,1744
Escherichia coli,PATRIC_e.coli,562.57170.fna,N/A,S,577
Escherichia coli,PATRIC_e.coli,562.57171.fna,N/A,S,1021
Escherichia coli,PATRIC_e.coli,562.57172.fna,N/A,S,383
Escherichia coli,PATRIC_e.coli,562.57173.fna,N/A,S,1752
Escherichia coli,PATRIC_e.coli,562.57174.fna,N/A,S,619
Escherichia coli,PATRIC_e.coli,562.57176.fna,N/A,S,1299
Escherichia coli,PATRIC_e.coli,562.57177.fna,N/A,S,797
Escherichia coli,PATRIC_e.coli,562.57178.fna,N/A,R,171
Escherichia coli,PATRIC_e.coli,562.57179.fna,N/A,S,767
Escherichia coli,PATRIC_e.coli,562.57180.fna,N/A,S,1021
Escherichia coli,PATRIC_e.coli,562.57181.fna,N/A,S,1496
Escherichia coli,PATRIC_e.coli,562.57182.fna,N/A,S,391
Escherichia coli,PATRIC_e.coli,562.57183.fna,N/A,S,27
Escherichia coli,PATRIC_e.coli,562.57184.fna,N/A,R,979
Escherichia coli,PATRIC_e.coli,562.57185.fna,N/A,S,1030
Escherichia coli,PATRIC_e.coli,562.57186.fna,N/A,S,846
Escherichia coli,PATRIC_e.coli,562.57187.fna,N/A,S,27
Escherichia coli,PATRIC_e.coli,562.57188.fna,N/A,S,1710
Escherichia coli,PATRIC_e.coli,562.57189.fna,N/A,S,139
Escherichia coli,PATRIC_e.coli,562.57190.fna,N/A,S,1587
Escherichia coli,PATRIC_e.coli,562.57191.fna,N/A,S,21
Escherichia coli,PATRIC_e.coli,562.57192.fna,N/A,R,723
Escherichia coli,PATRIC_e.coli,562.57193.fna,N/A,S,1363
Escherichia coli,PATRIC_e.coli,562.57194.fna,N/A,S,139
Escherichia coli,PATRIC_e.coli,562.57195.fna,N/A,R,1694
Escherichia coli,PATRIC_e.coli,562.57196.fna,N/A,R,21
Escherichia coli,PATRIC_e.coli,562.57197.fna,N/A,R,27
Escherichia coli,PATRIC_e.coli,562.57198.fna,N/A,S,1791
Escherichia coli,PATRIC_e.coli,562.57199.fna,N/A,R,1028
Escherichia coli,PATRIC_e.coli,562.57200.fna,N/A,S,716
Escherichia coli,PATRIC_e.coli,562.57201.fna,N/A,R,1626
Escherichia coli,PATRIC_e.coli,562.57202.fna,N/A,S,93
Escherichia coli,PATRIC_e.coli,562.57203.fna,N/A,R,355
Escherichia coli,PATRIC_e.coli,562.57205.fna,N/A,R,1725
Escherichia coli,PATRIC_e.coli,562.57206.fna,N/A,S,1342
Escherichia coli,PATRIC_e.coli,562.57207.fna,N/A,S,119
Escherichia coli,PATRIC_e.coli,562.57208.fna,N/A,R,1318
Escherichia coli,PATRIC_e.coli,562.57209.fna,N/A,S,483
Escherichia coli,PATRIC_e.coli,562.57210.fna,N/A,S,858
Escherichia coli,PATRIC_e.coli,562.57211.fna,N/A,S,843
Escherichia coli,PATRIC_e.coli,562.57212.fna,N/A,S,186
Escherichia coli,PATRIC_e.coli,562.57213.fna,N/A,S,186
Escherichia coli,PATRIC_e.coli,562.57214.fna,N/A,S,629
Escherichia coli,PATRIC_e.coli,562.57215.fna,N/A,S,235
Escherichia coli,PATRIC_e.coli,562.57216.fna,N/A,S,651
Escherichia coli,PATRIC_e.coli,562.57217.fna,N/A,S,843
Escherichia coli,PATRIC_e.coli,562.57218.fna,N/A,S,27
Escherichia coli,PATRIC_e.coli,562.57219.fna,N/A,S,154
Escherichia coli,PATRIC_e.coli,562.57220.fna,N/A,S,524
Escherichia coli,PATRIC_e.coli,562.57221.fna,N/A,S,154
Escherichia coli,PATRIC_e.coli,562.57222.fna,N/A,S,843
Escherichia coli,PATRIC_e.coli,562.57225.fna,N/A,S,27
Escherichia coli,PATRIC_e.coli,562.57226.fna,N/A,S,128
Escherichia coli,PATRIC_e.coli,562.57227.fna,N/A,S,1423
Escherichia coli,PATRIC_e.coli,562.57228.fna,N/A,S,128
Escherichia coli,PATRIC_e.coli,562.57229.fna,N/A,S,154
Escherichia coli,PATRIC_e.coli,562.57230.fna,N/A,S,843
Escherichia coli,PATRIC_e.coli,562.57231.fna,N/A,S,829
Escherichia coli,PATRIC_e.coli,562.57232.fna,N/A,S,186
Escherichia coli,PATRIC_e.coli,562.57233.fna,N/A,S,123
Escherichia coli,PATRIC_e.coli,562.57234.fna,N/A,S,936
Escherichia coli,PATRIC_e.coli,562.57235.fna,N/A,S,27
Escherichia coli,PATRIC_e.coli,562.57237.fna,N/A,S,857
Escherichia coli,PATRIC_e.coli,562.57238.fna,N/A,S,602
Escherichia coli,PATRIC_e.coli,562.57240.fna,N/A,S,520
Escherichia coli,PATRIC_e.coli,562.57243.fna,N/A,S,577
Escherichia coli,PATRIC_e.coli,562.57244.fna,N/A,S,886
Escherichia coli,PATRIC_e.coli,562.57245.fna,N/A,S,1597
Escherichia coli,PATRIC_e.coli,562.57246.fna,N/A,S,547
Escherichia coli,PATRIC_e.coli,562.57247.fna,N/A,R,819
Escherichia coli,PATRIC_e.coli,562.57248.fna,N/A,S,27
Escherichia coli,PATRIC_e.coli,562.57250.fna,N/A,S,27
Escherichia coli,PATRIC_e.coli,562.57251.fna,N/A,S,857
Escherichia coli,PATRIC_e.coli,562.57252.fna,N/A,R,388
Escherichia coli,PATRIC_e.coli,562.57253.fna,N/A,R,1077
Escherichia coli,PATRIC_e.coli,562.57254.fna,N/A,R,630
Escherichia coli,PATRIC_e.coli,562.57255.fna,N/A,S,1620
Escherichia coli,PATRIC_e.coli,562.57257.fna,N/A,R,1115
Escherichia coli,PATRIC_e.coli,562.57258.fna,N/A,S,1270
Escherichia coli,PATRIC_e.coli,562.57259.fna,N/A,R,316
Escherichia coli,PATRIC_e.coli,562.57260.fna,N/A,R,397
Escherichia coli,PATRIC_e.coli,562.57261.fna,N/A,S,1067
Escherichia coli,PATRIC_e.coli,562.57262.fna,N/A,S,1869
Escherichia coli,PATRIC_e.coli,562.57263.fna,N/A,R,540
Escherichia coli,PATRIC_e.coli,562.57264.fna,N/A,S,1229
Escherichia coli,PATRIC_e.coli,562.57265.fna,N/A,R,1480
Escherichia coli,PATRIC_e.coli,562.57266.fna,N/A,S,1633
Escherichia coli,PATRIC_e.coli,562.57267.fna,N/A,R,1077
Escherichia coli,PATRIC_e.coli,562.57268.fna,N/A,R,1431
Escherichia coli,PATRIC_e.coli,562.57269.fna,N/A,S,8
Escherichia coli,PATRIC_e.coli,562.57270.fna,N/A,S,1596
Escherichia coli,PATRIC_e.coli,562.57271.fna,N/A,R,1789
Escherichia coli,PATRIC_e.coli,562.57273.fna,N/A,S,27
Escherichia coli,PATRIC_e.coli,562.57274.fna,N/A,S,913
Escherichia coli,PATRIC_e.coli,562.57275.fna,N/A,R,488
Escherichia coli,PATRIC_e.coli,562.57277.fna,N/A,S,27
Escherichia coli,PATRIC_e.coli,562.57278.fna,N/A,S,27
Escherichia coli,PATRIC_e.coli,562.57279.fna,N/A,S,27
Escherichia coli,PATRIC_e.coli,562.57280.fna,N/A,S,319
Escherichia coli,PATRIC_e.coli,562.57281.fna,N/A,S,1764
Escherichia coli,PATRIC_e.coli,562.57282.fna,N/A,R,1743
Escherichia coli,PATRIC_e.coli,562.57283.fna,N/A,R,27
Escherichia coli,PATRIC_e.coli,562.57284.fna,N/A,S,1161
Escherichia coli,PATRIC_e.coli,562.57285.fna,N/A,S,1155
Escherichia coli,PATRIC_e.coli,562.57286.fna,N/A,R,1778
Escherichia coli,PATRIC_e.coli,562.57287.fna,N/A,S,27
Escherichia coli,PATRIC_e.coli,562.57288.fna,N/A,R,819
Escherichia coli,PATRIC_e.coli,562.57289.fna,N/A,R,1861
Escherichia coli,PATRIC_e.coli,562.57290.fna,N/A,R,789
Escherichia coli,PATRIC_e.coli,562.57291.fna,N/A,S,823
Escherichia coli,PATRIC_e.coli,562.57292.fna,N/A,R,1262
Escherichia coli,PATRIC_e.coli,562.57293.fna,N/A,R,864
Escherichia coli,PATRIC_e.coli,562.57294.fna,N/A,S,1019
Escherichia coli,PATRIC_e.coli,562.57295.fna,N/A,S,1244
Escherichia coli,PATRIC_e.coli,562.57297.fna,N/A,S,542
Escherichia coli,PATRIC_e.coli,562.57298.fna,N/A,S,302
Escherichia coli,PATRIC_e.coli,562.57299.fna,N/A,S,1295
Escherichia coli,PATRIC_e.coli,562.57300.fna,N/A,S,1762
Escherichia coli,PATRIC_e.coli,562.57301.fna,N/A,S,1121
Escherichia coli,PATRIC_e.coli,562.57302.fna,N/A,S,624
Escherichia coli,PATRIC_e.coli,562.57304.fna,N/A,S,1635
Escherichia coli,PATRIC_e.coli,562.57305.fna,N/A,S,1805
Escherichia coli,PATRIC_e.coli,562.57306.fna,N/A,S,173
Escherichia coli,PATRIC_e.coli,562.57307.fna,N/A,S,1084
Escherichia coli,PATRIC_e.coli,562.57308.fna,N/A,S,432
Escherichia coli,PATRIC_e.coli,562.57309.fna,N/A,S,1780
Escherichia coli,PATRIC_e.coli,562.57310.fna,N/A,S,645
Escherichia coli,PATRIC_e.coli,562.57311.fna,N/A,S,548
Escherichia coli,PATRIC_e.coli,562.57312.fna,N/A,S,1055
Escherichia coli,PATRIC_e.coli,562.57313.fna,N/A,S,1009
Escherichia coli,PATRIC_e.coli,562.57314.fna,N/A,S,648
Escherichia coli,PATRIC_e.coli,562.57315.fna,N/A,S,263
Escherichia coli,PATRIC_e.coli,562.57316.fna,N/A,R,107
Escherichia coli,PATRIC_e.coli,562.57317.fna,N/A,S,1199
Escherichia coli,PATRIC_e.coli,562.57318.fna,N/A,S,1436
Escherichia coli,PATRIC_e.coli,562.57321.fna,N/A,S,1793
Escherichia coli,PATRIC_e.coli,562.57323.fna,N/A,S,492
Escherichia coli,PATRIC_e.coli,562.57324.fna,N/A,S,1434
Escherichia coli,PATRIC_e.coli,562.57325.fna,N/A,S,10
Escherichia coli,PATRIC_e.coli,562.57326.fna,N/A,R,1068
Escherichia coli,PATRIC_e.coli,562.57327.fna,N/A,S,772
Escherichia coli,PATRIC_e.coli,562.57328.fna,N/A,S,361
Escherichia coli,PATRIC_e.coli,562.57329.fna,N/A,S,1020
Escherichia coli,PATRIC_e.coli,562.57330.fna,N/A,S,485
Escherichia coli,PATRIC_e.coli,562.57331.fna,N/A,S,8
Escherichia coli,PATRIC_e.coli,562.57363.fna,N/A,R,290
Escherichia coli,PATRIC_e.coli,562.57364.fna,N/A,R,1454
Escherichia coli,PATRIC_e.coli,562.57365.fna,N/A,R,61
Escherichia coli,PATRIC_e.coli,562.57367.fna,N/A,R,945
Escherichia coli,PATRIC_e.coli,562.57368.fna,N/A,R,1213
Escherichia coli,PATRIC_e.coli,562.57369.fna,N/A,R,27
Escherichia coli,PATRIC_e.coli,562.57370.fna,N/A,R,1875
Escherichia coli,PATRIC_e.coli,562.57371.fna,N/A,R,27
Escherichia coli,PATRIC_e.coli,562.57372.fna,N/A,R,849
Escherichia coli,PATRIC_e.coli,562.57373.fna,N/A,R,1417
Escherichia coli,PATRIC_e.coli,562.57374.fna,N/A,R,404
Escherichia coli,PATRIC_e.coli,562.57375.fna,N/A,R,27
Escherichia coli,PATRIC_e.coli,562.57376.fna,N/A,R,1006
Escherichia coli,PATRIC_e.coli,562.57377.fna,N/A,R,868
Escherichia coli,PATRIC_e.coli,562.57379.fna,N/A,R,1179
Escherichia coli,PATRIC_e.coli,562.57380.fna,N/A,R,55
Escherichia coli,PATRIC_e.coli,562.57381.fna,N/A,S,282
Escherichia coli,PATRIC_e.coli,562.57382.fna,N/A,R,289
Escherichia coli,PATRIC_e.coli,562.57383.fna,N/A,R,491
Escherichia coli,PATRIC_e.coli,562.57384.fna,N/A,R,427
Escherichia coli,PATRIC_e.coli,562.57385.fna,N/A,R,1310
Escherichia coli,PATRIC_e.coli,562.57386.fna,N/A,R,1511
Escherichia coli,PATRIC_e.coli,562.57387.fna,N/A,R,1308
Escherichia coli,PATRIC_e.coli,562.57388.fna,N/A,R,1159
Escherichia coli,PATRIC_e.coli,562.57389.fna,N/A,R,1227
Escherichia coli,PATRIC_e.coli,562.57390.fna,N/A,R,945
Escherichia coli,PATRIC_e.coli,562.57391.fna,N/A,R,1065
Escherichia coli,PATRIC_e.coli,562.57392.fna,N/A,R,1379
Escherichia coli,PATRIC_e.coli,562.57393.fna,N/A,S,1147
Escherichia coli,PATRIC_e.coli,562.57394.fna,N/A,R,1440
Escherichia coli,PATRIC_e.coli,562.57395.fna,N/A,R,1730
Escherichia coli,PATRIC_e.coli,562.57396.fna,N/A,R,732
Escherichia coli,PATRIC_e.coli,562.57397.fna,N/A,R,1532
Escherichia coli,PATRIC_e.coli,562.57398.fna,N/A,S,336
Escherichia coli,PATRIC_e.coli,562.57399.fna,N/A,R,61
Escherichia coli,PATRIC_e.coli,562.57400.fna,N/A,S,272
Escherichia coli,PATRIC_e.coli,562.57401.fna,N/A,R,1099
Escherichia coli,PATRIC_e.coli,562.57402.fna,N/A,R,478
Escherichia coli,PATRIC_e.coli,562.57403.fna,N/A,S,27
Escherichia coli,PATRIC_e.coli,562.57404.fna,N/A,R,1119
Escherichia coli,PATRIC_e.coli,562.57405.fna,N/A,R,27
Escherichia coli,PATRIC_e.coli,562.57406.fna,N/A,S,592
Escherichia coli,PATRIC_e.coli,562.57407.fna,N/A,R,1873
Escherichia coli,PATRIC_e.coli,562.57408.fna,N/A,R,1649
Escherichia coli,PATRIC_e.coli,562.57409.fna,N/A,R,1300
Escherichia coli,PATRIC_e.coli,562.57410.fna,N/A,R,1554
Escherichia coli,PATRIC_e.coli,562.57411.fna,N/A,R,1495
Escherichia coli,PATRIC_e.coli,562.57412.fna,N/A,S,1680
Escherichia coli,PATRIC_e.coli,562.57413.fna,N/A,R,1148
Escherichia coli,PATRIC_e.coli,562.57414.fna,N/A,R,1800
Escherichia coli,PATRIC_e.coli,562.57415.fna,N/A,S,272
Escherichia coli,PATRIC_e.coli,562.57416.fna,N/A,R,603
Escherichia coli,PATRIC_e.coli,562.57417.fna,N/A,R,572
Escherichia coli,PATRIC_e.coli,562.57418.fna,N/A,R,1863
Escherichia coli,PATRIC_e.coli,562.57420.fna,N/A,R,1449
Escherichia coli,PATRIC_e.coli,562.57421.fna,N/A,R,1419
Escherichia coli,PATRIC_e.coli,562.57422.fna,N/A,S,1836
Escherichia coli,PATRIC_e.coli,562.57423.fna,N/A,S,1705
Escherichia coli,PATRIC_e.coli,562.57424.fna,N/A,R,1388
Escherichia coli,PATRIC_e.coli,562.57426.fna,N/A,R,1045
Escherichia coli,PATRIC_e.coli,562.57428.fna,N/A,R,1879
Escherichia coli,PATRIC_e.coli,562.57429.fna,N/A,S,1105
Escherichia coli,PATRIC_e.coli,562.57430.fna,N/A,S,1606
Escherichia coli,PATRIC_e.coli,562.57431.fna,N/A,R,234
Escherichia coli,PATRIC_e.coli,562.57432.fna,N/A,R,313
Escherichia coli,PATRIC_e.coli,562.57433.fna,N/A,R,1093
Escherichia coli,PATRIC_e.coli,562.57434.fna,N/A,S,1612
Escherichia coli,PATRIC_e.coli,562.57435.fna,N/A,R,1529
Escherichia coli,PATRIC_e.coli,562.57436.fna,N/A,S,1259
Escherichia coli,PATRIC_e.coli,562.57437.fna,N/A,R,1779
Escherichia coli,PATRIC_e.coli,562.57438.fna,N/A,R,1668
Escherichia coli,PATRIC_e.coli,562.57439.fna,N/A,S,752
Escherichia coli,PATRIC_e.coli,562.57440.fna,N/A,R,1186
Escherichia coli,PATRIC_e.coli,562.57441.fna,N/A,R,459
Escherichia coli,PATRIC_e.coli,562.57442.fna,N/A,R,1367
Escherichia coli,PATRIC_e.coli,562.57444.fna,N/A,R,61
Escherichia coli,PATRIC_e.coli,562.57445.fna,N/A,R,1610
Escherichia coli,PATRIC_e.coli,562.57446.fna,N/A,R,1309
Escherichia coli,PATRIC_e.coli,562.57447.fna,N/A,R,390
Escherichia coli,PATRIC_e.coli,562.57448.fna,N/A,R,433
Escherichia coli,PATRIC_e.coli,562.57449.fna,N/A,R,1230
Escherichia coli,PATRIC_e.coli,562.57450.fna,N/A,R,1878
Escherichia coli,PATRIC_e.coli,562.57451.fna,N/A,R,945
Escherichia coli,PATRIC_e.coli,562.57452.fna,N/A,S,27
Escherichia coli,PATRIC_e.coli,562.57453.fna,N/A,R,1825
Escherichia coli,PATRIC_e.coli,562.57454.fna,N/A,R,282
Escherichia coli,PATRIC_e.coli,562.57455.fna,N/A,R,1512
Escherichia coli,PATRIC_e.coli,562.57456.fna,N/A,R,1401
Escherichia coli,PATRIC_e.coli,562.57457.fna,N/A,R,282
Escherichia coli,PATRIC_e.coli,562.57458.fna,N/A,S,1100
Escherichia coli,PATRIC_e.coli,562.57459.fna,N/A,R,1825
Escherichia coli,PATRIC_e.coli,562.57460.fna,N/A,R,776
Escherichia coli,PATRIC_e.coli,562.57462.fna,N/A,R,390
Escherichia coli,PATRIC_e.coli,562.57463.fna,N/A,R,427
Escherichia coli,PATRIC_e.coli,562.57464.fna,N/A,R,516
Escherichia coli,PATRIC_e.coli,562.57465.fna,N/A,R,1233
Escherichia coli,PATRIC_e.coli,562.57466.fna,N/A,R,1847
Escherichia coli,PATRIC_e.coli,562.57467.fna,N/A,R,1253
Escherichia coli,PATRIC_e.coli,562.57468.fna,N/A,S,565
Escherichia coli,PATRIC_e.coli,562.57469.fna,N/A,R,148
Escherichia coli,PATRIC_e.coli,562.57470.fna,N/A,S,486
Escherichia coli,PATRIC_e.coli,562.57471.fna,N/A,S,1441
Escherichia coli,PATRIC_e.coli,562.57472.fna,N/A,R,836
Escherichia coli,PATRIC_e.coli,562.57473.fna,N/A,S,27
Escherichia coli,PATRIC_e.coli,562.57474.fna,N/A,S,27
Escherichia coli,PATRIC_e.coli,562.57475.fna,N/A,R,27
Escherichia coli,PATRIC_e.coli,562.57476.fna,N/A,R,1179
Escherichia coli,PATRIC_e.coli,562.57477.fna,N/A,R,148
Escherichia coli,PATRIC_e.coli,562.57478.fna,N/A,R,690
Escherichia coli,PATRIC_e.coli,562.57479.fna,N/A,R,945
Escherichia coli,PATRIC_e.coli,562.57480.fna,N/A,S,486
Escherichia coli,PATRIC_e.coli,562.57481.fna,N/A,R,27
Escherichia coli,PATRIC_e.coli,562.57482.fna,N/A,S,631
Escherichia coli,PATRIC_e.coli,562.57483.fna,N/A,R,418
Escherichia coli,PATRIC_e.coli,562.57484.fna,N/A,R,61
Escherichia coli,PATRIC_e.coli,562.57485.fna,N/A,R,27
Escherichia coli,PATRIC_e.coli,562.57486.fna,N/A,R,49
Escherichia coli,PATRIC_e.coli,562.57487.fna,N/A,R,1444
Escherichia coli,PATRIC_e.coli,562.57489.fna,N/A,S,27
Escherichia coli,PATRIC_e.coli,562.57490.fna,N/A,S,272
Escherichia coli,PATRIC_e.coli,562.57491.fna,N/A,R,61
Escherichia coli,PATRIC_e.coli,562.57492.fna,N/A,R,27
Escherichia coli,PATRIC_e.coli,562.57493.fna,N/A,R,27
Escherichia coli,PATRIC_e.coli,562.57494.fna,N/A,R,55
Escherichia coli,PATRIC_e.coli,562.57495.fna,N/A,R,1864
Escherichia coli,PATRIC_e.coli,562.57496.fna,N/A,S,1678
Escherichia coli,PATRIC_e.coli,562.57497.fna,N/A,S,27
Escherichia coli,PATRIC_e.coli,562.57498.fna,N/A,R,55
Escherichia coli,PATRIC_e.coli,562.57499.fna,N/A,R,390
Escherichia coli,PATRIC_e.coli,562.57500.fna,N/A,R,27
Escherichia coli,PATRIC_e.coli,562.57501.fna,N/A,R,1486
Escherichia coli,PATRIC_e.coli,562.57502.fna,N/A,S,935
Escherichia coli,PATRIC_e.coli,562.57503.fna,N/A,R,282
Escherichia coli,PATRIC_e.coli,562.57504.fna,N/A,R,945
Escherichia coli,PATRIC_e.coli,562.57505.fna,N/A,S,27
Escherichia coli,PATRIC_e.coli,562.57506.fna,N/A,R,189
Escherichia coli,PATRIC_e.coli,562.57507.fna,N/A,R,427
Escherichia coli,PATRIC_e.coli,562.57508.fna,N/A,R,27
Escherichia coli,PATRIC_e.coli,562.57509.fna,N/A,S,778
Escherichia coli,PATRIC_e.coli,562.57510.fna,N/A,R,1198
Escherichia coli,PATRIC_e.coli,562.58625.fna,N/A,R,503
Escherichia coli,PATRIC_e.coli,562.58627.fna,N/A,R,27
Escherichia coli,PATRIC_e.coli,562.58628.fna,N/A,S,1117
Escherichia coli,PATRIC_e.coli,562.58630.fna,N/A,R,916
Escherichia coli,PATRIC_e.coli,562.58633.fna,N/A,S,1655
Escherichia coli,PATRIC_e.coli,562.58640.fna,N/A,S,1008
Escherichia coli,PATRIC_e.coli,562.58646.fna,N/A,S,10
Escherichia coli,PATRIC_e.coli,562.58647.fna,N/A,S,339
Escherichia coli,PATRIC_e.coli,562.58649.fna,N/A,R,1420
Escherichia coli,PATRIC_e.coli,562.58651.fna,N/A,S,116
Escherichia coli,PATRIC_e.coli,562.58704.fna,R,R,545
Escherichia coli,PATRIC_e.coli,562.58705.fna,R,S,420
Escherichia coli,PATRIC_e.coli,562.58706.fna,R,S,1653
Escherichia coli,PATRIC_e.coli,562.58707.fna,R,S,489
Escherichia coli,PATRIC_e.coli,562.58709.fna,R,S,1559
Escherichia coli,PATRIC_e.coli,562.58710.fna,R,S,471
Escherichia coli,PATRIC_e.coli,562.58711.fna,R,S,932
Escherichia coli,PATRIC_e.coli,562.58712.fna,R,S,1467
Escherichia coli,PATRIC_e.coli,562.58713.fna,R,S,1638
Escherichia coli,PATRIC_e.coli,562.58714.fna,R,S,1662
Escherichia coli,PATRIC_e.coli,562.58716.fna,R,S,1066
Escherichia coli,PATRIC_e.coli,562.58717.fna,R,R,1481
Escherichia coli,PATRIC_e.coli,562.58718.fna,R,R,156
Escherichia coli,PATRIC_e.coli,562.58719.fna,R,S,132
Escherichia coli,PATRIC_e.coli,562.58720.fna,R,R,1807
Escherichia coli,PATRIC_e.coli,562.58721.fna,R,R,689
Escherichia coli,PATRIC_e.coli,562.58722.fna,R,S,1143
Escherichia coli,PATRIC_e.coli,562.58723.fna,R,S,528
Escherichia coli,PATRIC_e.coli,562.58725.fna,R,R,1468
Escherichia coli,PATRIC_e.coli,562.58726.fna,R,S,1467
Escherichia coli,PATRIC_e.coli,562.58727.fna,R,R,973
Escherichia coli,PATRIC_e.coli,562.58728.fna,R,S,338
Escherichia coli,PATRIC_e.coli,562.58729.fna,R,R,698
Escherichia coli,PATRIC_e.coli,562.58730.fna,R,S,1858
Escherichia coli,PATRIC_e.coli,562.58731.fna,R,S,476
Escherichia coli,PATRIC_e.coli,562.58732.fna,R,R,605
Escherichia coli,PATRIC_e.coli,562.58734.fna,R,R,1412
Escherichia coli,PATRIC_e.coli,562.58735.fna,R,R,1685
Escherichia coli,PATRIC_e.coli,562.58736.fna,R,R,1289
Escherichia coli,PATRIC_e.coli,562.58737.fna,R,R,1754
Escherichia coli,PATRIC_e.coli,562.58738.fna,R,R,1727
Escherichia coli,PATRIC_e.coli,562.58739.fna,R,R,734
